timestamp,ch1,ch2,ch3,ch4,ch5
1760485178.9547327,25.87890625,-506.34765625,-54.6875,36.62109375,0.0
1760485178.9584546,8.7890625,119.62890625,-13.18359375,-34.1796875,0.0
1760485178.9621766,-45.8984375,369.140625,-5.859375,-22.94921875,0.0
1760485178.968134,-104.4921875,146.484375,-41.50390625,-17.578125,0.0
1760485178.971862,-38.57421875,169.921875,-26.3671875,-39.55078125,0.0
1760485178.97559,42.96875,356.93359375,-38.57421875,-29.296875,0.0
1760485178.979318,32.71484375,271.97265625,-36.1328125,6.8359375,0.0
1760485178.9830458,-65.4296875,74.70703125,-54.6875,1.46484375,0.0
1760485178.9867737,-30.2734375,-67.87109375,-77.63671875,1.46484375,0.0
1760485178.9905019,77.1484375,25.390625,-45.8984375,-3.41796875,0.0
1760485178.9942298,44.921875,255.859375,-18.5546875,-25.390625,0.0
1760485178.9979577,-29.78515625,-277.83203125,-68.84765625,10.7421875,0.0
1760485179.0016856,-113.28125,-227.5390625,-53.7109375,-61.03515625,0.0
1760485179.0054135,-45.41015625,380.37109375,9.27734375,-99.12109375,0.0
1760485179.0091414,21.97265625,176.7578125,-44.43359375,-36.1328125,0.0
1760485179.0149422,-63.4765625,120.60546875,-10.25390625,-61.03515625,0.0
1760485179.0186756,-142.578125,359.86328125,-18.5546875,-117.67578125,0.0
1760485179.022409,-18.06640625,416.9921875,-14.6484375,-104.00390625,0.0
1760485179.0261424,52.734375,278.3203125,-49.31640625,-48.828125,0.0
1760485179.0298755,-51.7578125,114.74609375,-46.38671875,-59.08203125,0.0
1760485179.033609,-127.9296875,-79.1015625,-64.94140625,-63.96484375,0.0
1760485179.0373423,-31.73828125,2.44140625,-36.62109375,-47.36328125,0.0
1760485179.0410757,68.84765625,-157.71484375,-41.015625,6.8359375,0.0
1760485179.044809,0.48828125,-407.71484375,-16.11328125,14.16015625,0.0
1760485179.0485425,-188.96484375,235.3515625,30.76171875,-94.7265625,0.0
1760485179.0522757,-142.08984375,393.5546875,-1.46484375,-63.96484375,0.0
1760485179.056009,20.99609375,35.15625,-12.6953125,-6.8359375,0.0
1760485179.0616424,13.671875,128.90625,-30.76171875,-32.71484375,0.0
1760485179.0653806,-83.49609375,258.30078125,-12.6953125,-66.40625,0.0
1760485179.0691187,-86.9140625,-23.4375,-33.69140625,-55.6640625,0.0
1760485179.0728567,19.53125,-41.015625,-7.32421875,-44.921875,0.0
1760485179.0765948,30.2734375,153.3203125,-16.11328125,-33.69140625,0.0
1760485179.080333,-26.3671875,61.03515625,-20.5078125,-22.94921875,0.0
1760485179.0840712,-88.37890625,-73.73046875,-66.40625,-37.109375,0.0
1760485179.0878093,31.73828125,-472.65625,-64.94140625,12.6953125,0.0
1760485179.0915475,38.57421875,-231.93359375,-22.4609375,-17.578125,0.0
1760485179.0952857,-71.77734375,496.58203125,39.55078125,-94.23828125,0.0
1760485179.0990238,-101.07421875,279.296875,-25.390625,-58.10546875,0.0
1760485179.102762,-27.34375,97.16796875,-35.64453125,-43.45703125,0.0
1760485179.1082447,47.36328125,279.296875,-8.7890625,-79.1015625,0.0
1760485179.111987,63.4765625,327.63671875,-23.92578125,-57.12890625,0.0
1760485179.1157296,-10.7421875,177.24609375,-33.203125,-10.25390625,0.0
1760485179.119472,-33.69140625,60.05859375,-31.73828125,-23.92578125,0.0
1760485179.1232145,38.0859375,24.4140625,-16.6015625,-11.23046875,0.0
1760485179.126957,27.83203125,-9.765625,-59.5703125,8.30078125,0.0
1760485179.1306992,-6.34765625,-298.33984375,-67.87109375,41.9921875,0.0
1760485179.1344416,-60.05859375,-514.16015625,-65.4296875,19.53125,0.0
1760485179.138184,-43.45703125,48.828125,25.390625,-63.4765625,0.0
1760485179.1419265,10.7421875,454.1015625,5.37109375,-51.26953125,0.0
1760485179.145669,23.92578125,-49.8046875,-52.24609375,23.4375,0.0
1760485179.1494114,-70.80078125,-306.640625,-68.84765625,3.90625,0.0
1760485179.1547506,-35.15625,285.64453125,0.9765625,-58.10546875,0.0
1760485179.1584969,77.1484375,355.46875,-32.2265625,16.11328125,0.0
1760485179.1622431,42.48046875,169.921875,-36.62109375,9.765625,0.0
1760485179.1659892,-84.9609375,174.8046875,-17.578125,-51.26953125,0.0
1760485179.1697354,-48.33984375,199.21875,-31.73828125,-47.8515625,0.0
1760485179.1734817,74.21875,10.25390625,-41.50390625,-15.13671875,0.0
1760485179.177228,102.05078125,-552.734375,-62.01171875,48.33984375,0.0
1760485179.1809742,-57.12890625,-495.60546875,-7.32421875,-37.59765625,0.0
1760485179.1847203,-167.48046875,127.9296875,4.39453125,-163.0859375,0.0
1760485179.1884665,-24.90234375,64.453125,-33.203125,-90.33203125,0.0
1760485179.1922128,-10.25390625,-38.57421875,-36.1328125,-63.4765625,0.0
1760485179.195959,-128.41796875,119.140625,27.34375,-128.90625,0.0
1760485179.2011912,-175.29296875,201.171875,12.6953125,-159.1796875,0.0
1760485179.2049408,-39.0625,-66.40625,5.859375,-133.30078125,0.0
1760485179.2086904,-21.484375,-139.6484375,8.7890625,-117.67578125,0.0
1760485179.21244,-163.0859375,115.234375,67.87109375,-159.1796875,0.0
1760485179.2161899,-297.8515625,142.578125,37.109375,-206.0546875,0.0
1760485179.2199395,-197.265625,-267.578125,-4.39453125,-158.69140625,0.0
1760485179.223689,-106.4453125,-444.82421875,-13.671875,-137.20703125,0.0
1760485179.2274387,-172.8515625,-58.59375,5.37109375,-186.03515625,0.0
1760485179.2311885,-268.06640625,172.36328125,15.13671875,-220.703125,0.0
1760485179.2349381,-205.56640625,-67.3828125,-21.97265625,-172.36328125,0.0
1760485179.2386878,-103.02734375,-77.63671875,-21.97265625,-146.97265625,0.0
1760485179.2424374,-141.6015625,447.75390625,13.18359375,-196.2890625,0.0
1760485179.248449,-193.359375,324.70703125,-35.64453125,-154.296875,0.0
1760485179.252204,-187.5,73.2421875,-77.1484375,-140.625,0.0
1760485179.2559586,-77.63671875,297.8515625,-19.04296875,-136.71875,0.0
1760485179.2597134,-64.94140625,520.5078125,-44.921875,-112.3046875,0.0
1760485179.263468,-116.69921875,377.44140625,-71.77734375,-86.9140625,0.0
1760485179.267223,-141.6015625,-29.296875,-118.65234375,-58.59375,0.0
1760485179.2709777,-75.68359375,19.04296875,-52.24609375,-71.2890625,0.0
1760485179.2747324,-36.62109375,387.6953125,-58.59375,-78.125,0.0
1760485179.2784872,-53.22265625,366.69921875,-67.3828125,-49.31640625,0.0
1760485179.282242,-101.5625,-72.265625,-109.375,-5.859375,0.0
1760485179.2859967,-74.21875,10.25390625,-82.03125,-38.0859375,0.0
1760485179.2897515,16.11328125,298.33984375,-68.359375,-34.1796875,0.0
1760485179.2955706,41.9921875,58.10546875,-80.56640625,5.859375,0.0
1760485179.29933,-65.4296875,85.44921875,-55.6640625,-26.3671875,0.0
1760485179.3030894,-83.984375,295.41015625,-47.8515625,-61.5234375,0.0
1760485179.3068485,51.26953125,354.98046875,-42.48046875,-23.92578125,0.0
1760485179.310608,112.79296875,136.23046875,-80.56640625,39.0625,0.0
1760485179.314367,30.2734375,-99.12109375,-80.078125,42.96875,0.0
1760485179.3181264,-36.62109375,-70.3125,-97.16796875,19.04296875,0.0
1760485179.3218858,48.828125,115.234375,-56.640625,-1.953125,0.0
1760485179.325645,129.8828125,-78.125,-100.5859375,68.359375,0.0
1760485179.3294044,64.94140625,-423.828125,-102.5390625,91.30859375,0.0
1760485179.3331635,-114.2578125,122.55859375,-60.546875,-24.4140625,0.0
1760485179.336923,-21.484375,399.90234375,-39.0625,-10.25390625,0.0
1760485179.342594,64.453125,254.39453125,-43.45703125,17.578125,0.0
1760485179.346357,12.6953125,374.0234375,-5.859375,10.25390625,0.0
1760485179.3501205,-44.43359375,291.015625,-71.2890625,30.76171875,0.0
1760485179.353884,28.80859375,152.83203125,-87.40234375,26.85546875,0.0
1760485179.3576472,116.69921875,204.58984375,-63.4765625,53.22265625,0.0
1760485179.3614106,109.375,24.90234375,-73.2421875,74.21875,0.0
1760485179.365174,0.0,-16.6015625,-70.3125,18.5546875,0.0
1760485179.3689375,-28.80859375,218.26171875,-71.77734375,-1.953125,0.0
1760485179.3727007,139.6484375,-236.328125,-91.796875,91.796875,0.0
1760485179.3764641,115.72265625,-210.44921875,-81.0546875,65.91796875,0.0
1760485179.3802276,-10.7421875,337.890625,-35.64453125,-19.53125,0.0
1760485179.383991,-12.20703125,103.515625,-96.6796875,19.53125,0.0
1760485179.389484,107.421875,41.50390625,-57.6171875,43.45703125,0.0
1760485179.393251,132.32421875,287.59765625,-45.8984375,16.11328125,0.0
1760485179.397018,74.21875,363.28125,-40.0390625,9.765625,0.0
1760485179.400785,31.73828125,52.24609375,-117.67578125,34.66796875,0.0
1760485179.404552,57.12890625,-54.6875,-80.078125,25.87890625,0.0
1760485179.408319,82.03125,85.9375,-60.05859375,51.7578125,0.0
1760485179.412086,52.24609375,106.4453125,-76.171875,65.4296875,0.0
1760485179.4158528,-1.46484375,-179.19921875,-89.84375,74.70703125,0.0
1760485179.4196198,55.17578125,-355.95703125,-74.21875,69.3359375,0.0
1760485179.4233868,55.17578125,315.4296875,0.9765625,-17.08984375,0.0
1760485179.4271538,38.57421875,495.60546875,-21.97265625,5.37109375,0.0
1760485179.4309208,-18.06640625,292.48046875,-50.29296875,20.99609375,0.0
1760485179.4362793,-52.734375,446.2890625,-51.7578125,3.41796875,0.0
1760485179.4400496,66.89453125,663.0859375,-3.41796875,0.9765625,0.0
1760485179.4438198,113.28125,592.7734375,-45.41015625,16.11328125,0.0
1760485179.44759,41.015625,440.91796875,-42.96875,33.69140625,0.0
1760485179.4513602,-26.3671875,402.34375,-64.453125,15.625,0.0
1760485179.4551303,78.61328125,332.03125,-53.7109375,27.34375,0.0
1760485179.4589007,144.04296875,266.11328125,-72.75390625,55.17578125,0.0
1760485179.4626708,125.48828125,-233.88671875,-84.9609375,96.19140625,0.0
1760485179.4664412,-22.4609375,-189.453125,-56.15234375,25.87890625,0.0
1760485179.4702113,-20.99609375,399.4140625,-12.20703125,-43.9453125,0.0
1760485179.4739816,115.234375,357.91015625,-38.0859375,26.85546875,0.0
1760485179.4777517,95.21484375,231.93359375,-32.2265625,45.41015625,0.0
1760485179.4829893,-34.66796875,273.92578125,-30.2734375,2.44140625,0.0
1760485179.4867625,-16.11328125,286.1328125,-46.38671875,7.8125,0.0
1760485179.4905355,104.4921875,65.4296875,-48.828125,58.10546875,0.0
1760485179.4943087,84.9609375,-17.578125,-33.69140625,50.78125,0.0
1760485179.498082,-17.08984375,114.2578125,-20.5078125,6.34765625,0.0
1760485179.501855,-42.48046875,-14.6484375,-73.2421875,0.0,0.0
1760485179.505628,92.28515625,-351.5625,-73.73046875,77.1484375,0.0
1760485179.509401,139.16015625,-570.80078125,-79.58984375,92.7734375,0.0
1760485179.5131743,-17.08984375,-27.34375,-8.7890625,-26.3671875,0.0
1760485179.5169475,-89.35546875,166.015625,-49.31640625,-29.296875,0.0
1760485179.5207205,61.03515625,-166.9921875,-67.87109375,23.4375,0.0
1760485179.5244937,119.62890625,-104.00390625,-60.05859375,21.97265625,0.0
1760485179.5296268,54.19921875,82.03125,-18.5546875,8.30078125,0.0
1760485179.5334027,-46.875,-68.359375,-58.59375,7.8125,0.0
1760485179.5371783,5.37109375,-215.8203125,-53.7109375,15.625,0.0
1760485179.540954,90.33203125,-101.5625,-25.390625,24.90234375,0.0
1760485179.54473,46.38671875,97.16796875,-13.18359375,9.27734375,0.0
1760485179.5485055,-34.66796875,-55.17578125,-37.59765625,10.25390625,0.0
1760485179.5522814,32.2265625,-640.625,-99.12109375,76.171875,0.0
1760485179.5560572,124.51171875,-571.77734375,-51.7578125,54.6875,0.0
1760485179.5598328,69.3359375,97.65625,-5.859375,-13.671875,0.0
1760485179.5636086,-18.5546875,13.18359375,-10.25390625,-5.859375,0.0
1760485179.5673845,-54.19921875,-205.078125,-64.453125,10.25390625,0.0
1760485179.57116,46.875,58.10546875,-20.01953125,-0.9765625,0.0
1760485179.576167,110.3515625,123.53515625,-46.875,25.390625,0.0
1760485179.5799453,75.68359375,-138.671875,-60.546875,53.22265625,0.0
1760485179.5837233,-33.203125,-93.26171875,-71.77734375,8.7890625,0.0
1760485179.5875015,14.16015625,179.6875,-35.64453125,-14.16015625,0.0
1760485179.5912795,91.30859375,249.51171875,-52.24609375,-6.34765625,0.0
1760485179.5950577,91.796875,-176.7578125,-97.16796875,41.015625,0.0
1760485179.5988357,-15.13671875,-508.30078125,-102.5390625,41.9921875,0.0
1760485179.6026137,-25.87890625,-258.7890625,-43.45703125,-18.5546875,0.0
1760485179.606392,44.921875,35.15625,-18.5546875,-31.25,0.0
1760485179.61017,67.87109375,-228.02734375,-77.1484375,19.04296875,0.0
1760485179.613948,-11.71875,-266.6015625,-74.70703125,-0.48828125,0.0
1760485179.617726,-36.62109375,137.20703125,-61.5234375,-40.52734375,0.0
1760485179.6234388,105.95703125,54.6875,-69.3359375,20.99609375,0.0
1760485179.6272206,122.0703125,-107.421875,-94.23828125,21.484375,0.0
1760485179.6310022,23.92578125,-59.08203125,-67.87109375,-18.06640625,0.0
1760485179.634784,-46.875,-18.06640625,-84.9609375,-26.85546875,0.0
1760485179.6385655,42.48046875,29.296875,-71.77734375,-13.18359375,0.0
1760485179.6423473,86.42578125,-91.30859375,-111.328125,21.484375,0.0
1760485179.646129,-34.66796875,-109.375,-82.03125,-7.8125,0.0
1760485179.6499107,-178.22265625,240.72265625,-77.1484375,-39.55078125,0.0
1760485179.6536922,-75.1953125,325.1953125,-80.078125,1.953125,0.0
1760485179.657474,61.5234375,-104.98046875,-106.4453125,62.01171875,0.0
1760485179.6612556,-9.27734375,50.78125,-62.98828125,7.8125,0.0
1760485179.6650374,-132.32421875,470.703125,-49.8046875,-48.33984375,0.0
1760485179.670582,-50.78125,204.58984375,-98.14453125,-5.37109375,0.0
1760485179.674367,83.0078125,58.59375,-102.05078125,20.01953125,0.0
1760485179.6781518,47.8515625,346.6796875,-81.54296875,-20.5078125,0.0
1760485179.6819367,-54.19921875,452.1484375,-67.3828125,-55.17578125,0.0
1760485179.6857216,-50.29296875,206.0546875,-110.83984375,-33.203125,0.0
1760485179.6895063,71.77734375,-17.08984375,-85.9375,1.953125,0.0
1760485179.6932912,79.1015625,10.25390625,-90.8203125,-5.859375,0.0
1760485179.697076,-9.765625,54.19921875,-75.1953125,-22.4609375,0.0
1760485179.700861,-31.73828125,-258.30078125,-125.0,10.7421875,0.0
1760485179.7046459,73.73046875,-468.75,-95.21484375,29.296875,0.0
1760485179.7084308,61.03515625,103.515625,-56.640625,-28.80859375,0.0
1760485179.7122157,0.0,361.328125,-33.203125,-27.34375,0.0
1760485179.7175927,-74.21875,117.1875,-68.84765625,-35.64453125,0.0
1760485179.7213802,-11.71875,114.2578125,-65.91796875,-59.08203125,0.0
1760485179.725168,61.03515625,261.23046875,-61.5234375,-12.20703125,0.0
1760485179.7289557,16.6015625,230.95703125,-59.5703125,6.34765625,0.0
1760485179.7327435,-61.03515625,95.703125,-80.56640625,-18.5546875,0.0
1760485179.736531,-25.87890625,-85.9375,-100.09765625,-20.01953125,0.0
1760485179.7403188,68.359375,48.828125,-58.10546875,-18.06640625,0.0
1760485179.7441065,61.03515625,253.90625,-71.77734375,-1.46484375,0.0
1760485179.747894,-23.4375,-395.5078125,-117.1875,60.546875,0.0
1760485179.7516818,-130.37109375,-413.57421875,-116.69921875,-14.16015625,0.0
1760485179.7554696,-51.7578125,241.69921875,-58.59375,-67.87109375,0.0
1760485179.7592573,45.41015625,65.91796875,-106.4453125,-8.30078125,0.0
1760485179.7645214,11.23046875,-197.75390625,-117.67578125,-7.8125,0.0
1760485179.7683117,-82.51953125,-51.26953125,-120.60546875,-35.15625,0.0
1760485179.7721019,-14.6484375,76.66015625,-92.28515625,-32.71484375,0.0
1760485179.7758923,63.96484375,-119.62890625,-118.65234375,14.16015625,0.0
1760485179.7796824,24.90234375,-168.45703125,-93.75,13.671875,0.0
1760485179.7834728,-45.8984375,-176.7578125,-107.421875,-6.34765625,0.0
1760485179.787263,-6.8359375,-165.52734375,-90.33203125,-8.30078125,0.0
1760485179.791053,88.37890625,-339.35546875,-101.5625,48.828125,0.0
1760485179.7948434,40.0390625,-512.6953125,-101.07421875,31.73828125,0.0
1760485179.7986336,-107.91015625,36.62109375,-50.78125,-73.73046875,0.0
1760485179.802424,-76.171875,62.01171875,-107.91015625,-29.296875,0.0
1760485179.806214,25.390625,-218.26171875,-112.3046875,4.8828125,0.0
1760485179.8113647,19.04296875,-69.3359375,-107.91015625,-21.484375,0.0
1760485179.8151572,-50.29296875,130.859375,-85.9375,-58.10546875,0.0
1760485179.8189497,-76.66015625,98.14453125,-112.79296875,-59.08203125,0.0
1760485179.8227422,39.55078125,-66.89453125,-90.8203125,-27.34375,0.0
1760485179.8265347,58.59375,-102.5390625,-107.421875,-3.41796875,0.0
1760485179.8303273,5.37109375,-287.59765625,-109.86328125,-1.953125,0.0
1760485179.83412,-57.12890625,-481.4453125,-136.23046875,-27.83203125,0.0
1760485179.8379126,6.34765625,-751.953125,-118.65234375,16.6015625,0.0
1760485179.841705,26.3671875,-566.89453125,-93.75,-6.34765625,0.0
1760485179.8454976,-47.36328125,-61.03515625,-70.3125,-75.1953125,0.0
1760485179.8492901,-98.6328125,-178.22265625,-85.44921875,-64.94140625,0.0
1760485179.853083,-47.8515625,-244.140625,-86.9140625,-45.41015625,0.0
1760485179.8581197,35.15625,-10.25390625,-84.9609375,-29.296875,0.0
1760485179.8619144,44.921875,-22.4609375,-101.5625,-2.9296875,0.0
1760485179.865709,-3.41796875,-320.80078125,-121.58203125,20.01953125,0.0
1760485179.8695037,-44.43359375,-239.74609375,-112.3046875,-4.8828125,0.0
1760485179.8732984,31.73828125,-3.41796875,-77.63671875,-8.7890625,0.0
1760485179.877093,70.3125,-62.01171875,-119.62890625,-6.34765625,0.0
1760485179.8808877,56.640625,-414.55078125,-150.87890625,14.16015625,0.0
1760485179.8846824,8.30078125,-710.44921875,-177.734375,6.8359375,0.0
1760485179.8884768,-35.15625,-78.61328125,-87.40234375,-96.19140625,0.0
1760485179.8922715,-11.23046875,363.28125,-101.07421875,-71.2890625,0.0
1760485179.8960662,20.99609375,-138.671875,-133.30078125,24.4140625,0.0
1760485179.8998609,-68.84765625,-167.48046875,-133.30078125,-13.671875,0.0
1760485179.9047885,-55.17578125,333.49609375,-88.37890625,-77.1484375,0.0
1760485179.908585,39.0625,330.078125,-119.140625,-29.78515625,0.0
1760485179.9123814,26.3671875,143.06640625,-140.13671875,-13.18359375,0.0
1760485179.916178,-42.96875,-20.01953125,-149.90234375,-45.41015625,0.0
1760485179.9199746,-29.78515625,11.71875,-134.27734375,-50.29296875,0.0
1760485179.923771,37.109375,43.9453125,-117.67578125,-22.94921875,0.0
1760485179.9275675,89.84375,-437.5,-165.0390625,35.64453125,0.0
1760485179.931364,-9.765625,-357.91015625,-115.72265625,-41.50390625,0.0
1760485179.9351604,-109.375,298.828125,-99.609375,-127.44140625,0.0
1760485179.938957,-1.953125,252.9296875,-125.0,-45.41015625,0.0
1760485179.9427536,20.5078125,60.546875,-150.390625,-2.44140625,0.0
1760485179.94655,-70.3125,224.12109375,-112.3046875,-49.8046875,0.0
1760485179.9513888,-111.328125,252.44140625,-141.6015625,-56.15234375,0.0
1760485179.955187,-2.44140625,58.10546875,-119.140625,-15.13671875,0.0
1760485179.958985,64.94140625,-11.23046875,-133.7890625,2.44140625,0.0
1760485179.9627833,1.953125,220.703125,-100.09765625,-22.94921875,0.0
1760485179.9665813,-84.9609375,265.625,-108.3984375,-46.875,0.0
1760485179.9703796,11.23046875,-140.13671875,-133.7890625,15.13671875,0.0
1760485179.9741778,93.26171875,-437.5,-135.7421875,51.7578125,0.0
1760485179.9779758,12.6953125,-86.42578125,-96.19140625,-34.66796875,0.0
1760485179.981774,-51.7578125,53.7109375,-86.42578125,-52.24609375,0.0
1760485179.9855723,-17.578125,-56.640625,-112.3046875,-27.83203125,0.0
1760485179.9893703,45.41015625,123.53515625,-84.47265625,-35.64453125,0.0
1760485179.9931686,21.97265625,413.57421875,-84.47265625,-59.08203125,0.0
1760485179.9986317,-29.78515625,303.7109375,-109.375,-47.36328125,0.0
1760485180.0024326,-37.59765625,-75.1953125,-166.9921875,-33.69140625,0.0
1760485180.0062332,-6.34765625,1.46484375,-109.375,-52.734375,0.0
1760485180.010034,-21.97265625,219.23828125,-106.4453125,-51.26953125,0.0
1760485180.013835,-53.7109375,59.5703125,-115.72265625,-43.9453125,0.0
1760485180.0176356,-97.65625,-321.2890625,-146.484375,-28.3203125,0.0
1760485180.0214365,-48.828125,-284.1796875,-100.09765625,-45.41015625,0.0
1760485180.0252373,-10.25390625,99.609375,-83.49609375,-68.359375,0.0
1760485180.029038,-2.9296875,36.62109375,-101.07421875,-20.99609375,0.0
1760485180.0328388,-37.109375,-495.60546875,-140.13671875,15.13671875,0.0
1760485180.0366395,-61.5234375,-472.16796875,-114.74609375,-42.96875,0.0
1760485180.0404403,-23.4375,-62.98828125,-83.0078125,-58.59375,0.0
1760485180.0457573,20.5078125,-201.66015625,-101.07421875,-22.4609375,0.0
1760485180.0495605,-9.27734375,-384.27734375,-111.81640625,-13.18359375,0.0
1760485180.0533636,-30.76171875,-284.66796875,-111.328125,-21.97265625,0.0
1760485180.0571666,35.64453125,-132.8125,-79.58984375,-13.18359375,0.0
1760485180.0609698,67.3828125,-177.24609375,-104.4921875,19.53125,0.0
1760485180.0647728,37.59765625,-440.91796875,-113.76953125,22.94921875,0.0
1760485180.068576,-10.25390625,-510.25390625,-134.765625,-13.18359375,0.0
1760485180.072379,10.7421875,-368.1640625,-92.7734375,-24.4140625,0.0
1760485180.0761824,62.5,-601.07421875,-135.25390625,59.08203125,0.0
1760485180.0799854,37.109375,-792.96875,-120.60546875,58.59375,0.0
1760485180.0837886,-103.02734375,-224.609375,-78.125,-73.2421875,0.0
1760485180.0875916,-8.7890625,-228.02734375,-107.91015625,-28.3203125,0.0
1760485180.0928023,83.0078125,-468.26171875,-133.30078125,26.85546875,0.0
1760485180.0966074,20.5078125,-260.7421875,-91.30859375,-14.6484375,0.0
1760485180.1004126,-86.42578125,-148.92578125,-106.93359375,-64.453125,0.0
1760485180.104218,-72.75390625,-305.17578125,-137.6953125,-53.22265625,0.0
1760485180.1080232,-5.37109375,-445.3125,-119.62890625,-21.97265625,0.0
1760485180.1118283,-24.4140625,-425.29296875,-105.95703125,-30.2734375,0.0
1760485180.1156337,-75.1953125,-399.90234375,-102.05078125,-52.734375,0.0
1760485180.119439,-88.8671875,-252.44140625,-112.79296875,-68.84765625,0.0
1760485180.1232443,36.1328125,-611.328125,-124.0234375,4.39453125,0.0
1760485180.1270494,0.48828125,-501.46484375,-119.140625,-28.80859375,0.0
1760485180.1308546,-115.72265625,157.71484375,-80.56640625,-113.76953125,0.0
1760485180.13466,-146.97265625,7.32421875,-145.01953125,-78.125,0.0
1760485180.139747,-98.14453125,-45.41015625,-124.0234375,-64.453125,0.0
1760485180.1435542,-61.03515625,241.69921875,-127.9296875,-62.01171875,0.0
1760485180.1473613,-94.7265625,276.85546875,-128.90625,-48.828125,0.0
1760485180.1511686,-160.15625,238.76953125,-139.6484375,-55.17578125,0.0
1760485180.1549757,-104.4921875,289.55078125,-115.72265625,-39.0625,0.0
1760485180.1587827,-41.015625,397.4609375,-98.6328125,-32.2265625,0.0
1760485180.16259,-30.2734375,459.47265625,-93.75,-42.96875,0.0
1760485180.166397,-43.9453125,177.24609375,-119.62890625,-6.34765625,0.0
1760485180.1702044,-46.875,-84.47265625,-126.46484375,9.27734375,0.0
1760485180.1740115,-61.03515625,547.8515625,-61.5234375,-68.359375,0.0
1760485180.1778185,-35.15625,831.54296875,-81.0546875,-42.96875,0.0
1760485180.1816258,-42.48046875,520.5078125,-104.00390625,-30.76171875,0.0
1760485180.1866128,-72.75390625,431.15234375,-123.53515625,-67.87109375,0.0
1760485180.1904216,-20.5078125,580.56640625,-89.35546875,-55.17578125,0.0
1760485180.1942306,-6.34765625,528.80859375,-120.1171875,-18.06640625,0.0
1760485180.1980395,-44.921875,295.41015625,-109.86328125,-17.08984375,0.0
1760485180.2018483,-89.84375,170.41015625,-107.421875,-39.55078125,0.0
1760485180.2056572,-12.6953125,41.015625,-96.19140625,-24.4140625,0.0
1760485180.2094662,27.83203125,82.51953125,-106.4453125,-8.7890625,0.0
1760485180.213275,27.34375,-241.69921875,-122.55859375,32.2265625,0.0
1760485180.217084,-40.52734375,-220.703125,-120.60546875,-18.06640625,0.0
1760485180.2208927,-76.171875,350.5859375,-78.61328125,-86.42578125,0.0
1760485180.2247016,-0.48828125,254.39453125,-100.09765625,-20.01953125,0.0
1760485180.2285106,-2.44140625,153.3203125,-107.421875,-0.9765625,0.0
1760485180.2334986,0.0,272.4609375,0.0,-45.41015625,0.0
1760485180.2373092,0.0,384.765625,0.0,-40.52734375,0.0
1760485180.2411196,0.0,134.765625,0.0,20.99609375,0.0
1760485180.2449303,0.0,79.1015625,0.0,4.39453125,0.0
1760485180.248741,0.0,368.65234375,0.0,-41.9921875,0.0
1760485180.2525516,0.0,264.16015625,0.0,-25.390625,0.0
1760485180.256362,0.0,-107.91015625,0.0,33.69140625,0.0
1760485180.2601726,0.0,-385.7421875,0.0,62.5,0.0
1760485180.2639832,0.0,29.296875,0.0,-26.85546875,0.0
1760485180.2677937,0.0,402.83203125,0.0,-64.94140625,0.0
1760485180.2716043,0.0,210.9375,0.0,-5.859375,0.0
1760485180.275415,0.0,105.95703125,0.0,18.5546875,0.0
1760485180.280204,-40.0390625,417.96875,-73.73046875,-23.92578125,0.0
1760485180.284016,-75.1953125,420.8984375,-98.6328125,-20.01953125,0.0
1760485180.287828,-34.1796875,152.34375,-121.58203125,10.25390625,0.0
1760485180.2916398,8.30078125,275.390625,-78.61328125,8.7890625,0.0
1760485180.2954519,-5.859375,535.15625,-67.87109375,-6.8359375,0.0
1760485180.299264,-21.97265625,353.02734375,-101.5625,4.8828125,0.0
1760485180.3030758,22.4609375,-299.8046875,-137.6953125,43.9453125,0.0
1760485180.3068879,41.015625,-198.2421875,-77.63671875,-6.8359375,0.0
1760485180.3106997,-14.6484375,558.59375,-59.5703125,-54.19921875,0.0
1760485180.3145118,-25.390625,483.3984375,-81.0546875,-10.25390625,0.0
1760485180.3183236,-55.6640625,306.640625,-96.6796875,-4.8828125,0.0
1760485180.3221357,-14.6484375,431.15234375,-62.01171875,-23.4375,0.0
1760485180.326839,15.625,493.1640625,-85.9375,-4.39453125,0.0
1760485180.3306522,-1.953125,320.80078125,-85.44921875,26.85546875,0.0
1760485180.3344655,-22.94921875,146.484375,-98.14453125,2.9296875,0.0
1760485180.3382788,-26.3671875,363.28125,-51.7578125,-30.76171875,0.0
1760485180.3420918,-29.296875,517.08984375,-58.59375,-16.6015625,0.0
1760485180.345905,8.7890625,69.82421875,-104.4921875,66.89453125,0.0
1760485180.3497183,-28.3203125,-398.92578125,-107.421875,62.01171875,0.0
1760485180.3535314,-66.89453125,-55.17578125,-62.5,-39.55078125,0.0
1760485180.3573446,14.16015625,262.20703125,-47.36328125,-9.27734375,0.0
1760485180.361158,47.36328125,20.01953125,-80.078125,56.15234375,0.0
1760485180.3649712,-30.2734375,-49.31640625,-61.5234375,1.953125,0.0
1760485180.3687842,-79.58984375,188.4765625,-47.8515625,-44.921875,0.0
1760485180.3740253,10.25390625,80.078125,-47.36328125,7.32421875,0.0
1760485180.3778405,20.01953125,78.61328125,-57.12890625,7.8125,0.0
1760485180.3816557,-33.203125,306.640625,-33.69140625,-28.80859375,0.0
1760485180.3854709,-59.08203125,352.05078125,-84.47265625,-35.64453125,0.0
